Social.Category,Source,gender.main,gender_norm.main,gender.ext,gender_norm.ext,gender.red,gender_norm.red,age.main,age_norm.main,age.ext,age_norm.ext,age.red,age_norm.red
jazz musician,GPT2,-0.2414869,0.42592334,-0.00053781,0.50861009,-0.14838582,0.437236231,-0.09060486,0.248899802,-0.020151783,0.217084858,-0.059432946,0.383769166
jehovah's witness,GPT2,-0.22877562,0.458833321,-0.014598219,0.390048063,-0.13182177,0.488659015,-0.08339443,0.287319028,-0.01103507,0.277924669,-0.06655994,0.320039504
jesuit,GPT2,-0.2992925,0.276262472,-0.029481534,0.264547016,-0.19351691,0.297127607,-0.104936354,0.172537518,-0.019205112,0.223402408,-0.07777402,0.219763074
jew,GPT2,-0.39173,0.036938316,-0.055935957,0.041474549,-0.25958243,0.092028436,-0.118967615,0.097774961,-0.012663543,0.267057157,-0.08691835,0.137994371
jeweler,GPT2,-0.33135253,0.193257852,-0.029741008,0.262359045,-0.21014598,0.24550297,-0.10673064,0.162977051,-0.01282165,0.266002039,-0.07899653,0.208831375
jeweller,GPT2,-0.32707202,0.204340253,-0.033087768,0.234138055,-0.20729125,0.254365426,-0.10298414,0.182939471,-0.009725222,0.286665857,-0.076183096,0.233989134
jewelry maker,GPT2,-0.26777685,0.357857673,-0.009547293,0.432639146,-0.15751883,0.408882973,-0.08971228,0.253655723,-0.010142803,0.283879156,-0.06484086,0.335411537
job candidate,GPT2,-0.18664105,0.567921304,0.008025,0.580814547,-0.09692159,0.597005971,-0.057250712,0.426620208,0.006544073,0.39523797,-0.04298447,0.530851625
jobholder,GPT2,-0.25220454,0.398174968,-0.006584137,0.457625459,-0.15432037,0.418812532,-0.082731046,0.290853727,-0.002839372,0.332618146,-0.06122434,0.3677505
jock,GPT2,-0.30215415,0.268853553,-0.023617,0.313998711,-0.20098238,0.273951195,-0.117619485,0.104958182,-0.031879097,0.138823367,-0.08211561,0.180940527
jockey,GPT2,-0.28760558,0.306520347,-0.020220393,0.342640027,-0.18546875,0.322112969,-0.10790778,0.156704914,-0.024873024,0.185577954,-0.07724942,0.224454053
jogger,GPT2,-0.2844014,0.314816089,-0.02520609,0.300598977,-0.17828988,0.344399637,-0.09555923,0.222501507,-0.014381092,0.255595201,-0.06864713,0.301375828
jokester,GPT2,-0.24794388,0.409205976,-0.010014189,0.428702124,-0.14745979,0.440111074,-0.081020385,0.299968616,-0.007861814,0.299101193,-0.058302272,0.393879665
journalist,GPT2,-0.23946047,0.431169843,-0.001990098,0.496363923,-0.14737459,0.440375576,-0.086543545,0.270539646,-0.009736329,0.286591735,-0.061019853,0.369579025
judge advocate general,GPT2,-0.19060828,0.557649996,0.001328314,0.524345871,-0.10294408,0.578309263,-0.05912907,0.416611781,0.003235216,0.373156526,-0.043107502,0.529751471
judge advocate,GPT2,-0.22518791,0.468122037,-0.007441403,0.450396706,-0.13313973,0.484567433,-0.07357159,0.339657919,-0.003127366,0.330696231,-0.053399235,0.437722678
judge,GPT2,-0.25700766,0.38573951,-0.019317655,0.350252214,-0.16016984,0.400652962,-0.08272609,0.290880134,-0.006163497,0.310434808,-0.060093742,0.37786032
juggler,GPT2,-0.29359668,0.291009164,-0.01994084,0.344997311,-0.19234699,0.300759602,-0.110234834,0.144305707,-0.027574982,0.167546607,-0.0750657,0.243980902
juicer,GPT2,-0.2663612,0.361522844,-0.00790081,0.446522836,-0.17378138,0.358396191,-0.106775686,0.162737033,-0.031091861,0.144076937,-0.071268946,0.277931519
jungian,GPT2,-0.26192302,0.373013458,-0.007892923,0.446589342,-0.17036134,0.369013641,-0.10885686,0.151647945,-0.03200945,0.137953464,-0.07573214,0.238021588
junior featherweight,GPT2,-0.22394831,0.471331408,-0.000631622,0.507819041,-0.13673863,0.473394715,-0.08573351,0.274855743,-0.014381918,0.255589689,-0.06438066,0.339526651
junior lightweight,GPT2,-0.22722398,0.462850575,0.00450627,0.551143444,-0.14586534,0.445061014,-0.09253387,0.238621487,-0.02322134,0.196600363,-0.062549226,0.355903354
junior middleweight,GPT2,-0.21425389,0.496430625,0.001276844,0.523911854,-0.13017401,0.493774455,-0.08009949,0.304875407,-0.011300102,0.276155994,-0.05805902,0.396054828
junior welterweight,GPT2,-0.20297086,0.525642813,-0.009927571,0.429432515,-0.09583624,0.600375419,-0.048024688,0.475779093,0.014796932,0.450312908,-0.043277647,0.528230033
junior,GPT2,-0.26545605,0.363866311,-0.006129645,0.461457887,-0.18189038,0.333221952,-0.11088647,0.140833605,-0.03445546,0.12163017,-0.072842345,0.263862168
junkie,GPT2,-0.2642806,0.366909595,-0.02028901,0.342061426,-0.16268267,0.392851928,-0.09875297,0.20548435,-0.015378587,0.248938481,-0.07860182,0.212360877
junky,GPT2,-0.29098386,0.297773853,-0.02274223,0.321375062,-0.18650964,0.318881546,-0.10915636,0.150052124,-0.025008384,0.184674637,-0.07942586,0.204992302
jurist,GPT2,-0.26666778,0.360729097,-0.020002203,0.344479878,-0.16755295,0.377732235,-0.09466697,0.227255723,-0.018018074,0.231324031,-0.06635297,0.321890232
juror,GPT2,-0.24368222,0.420239574,-0.014788017,0.388447623,-0.14610092,0.444329661,-0.08527377,0.277305369,-0.01303623,0.264570053,-0.061051622,0.369294946
juryman,GPT2,-0.19476809,0.546880092,0.005925709,0.563112625,-0.11358692,0.545268765,-0.076784804,0.322536999,-0.008786139,0.292932768,-0.058016,0.396439513
jurywoman,GPT2,-0.18309793,0.577094574,0.014180804,0.632722327,-0.09601169,0.599830738,-0.06959279,0.360858099,-0.004962267,0.318451135,-0.053660985,0.435382106
juvenile delinquent,GPT2,-0.20564517,0.518718924,-0.011547306,0.415774373,-0.11515497,0.540400784,-0.082042545,0.294522257,-0.010562415,0.281078902,-0.074090905,0.25269753
juvenile person,GPT2,-0.19096215,0.556733814,-0.006296616,0.460049932,-0.101467445,0.582893449,-0.07042034,0.356448677,-0.005053168,0.317844517,-0.062161986,0.359366059
juvenile,GPT2,-0.2388927,0.432639821,-0.018932555,0.353499504,-0.14679708,0.442168445,-0.10260466,0.184961449,-0.025245203,0.183094241,-0.08661112,0.140741625
kabbalist,GPT2,-0.26283866,0.370642832,-0.012093704,0.411166964,-0.15739262,0.409274789,-0.08955948,0.254469885,-0.013573337,0.260985704,-0.06656109,0.320029221
keyboardist,GPT2,-0.2686503,0.355596278,-0.017430736,0.36616334,-0.16306415,0.391667631,-0.093420945,0.233894899,-0.006202637,0.310173606,-0.07726385,0.22432502
keynesian,GPT2,-0.21612892,0.491576102,-0.004259178,0.477230289,-0.12278426,0.516715795,-0.07838977,0.313985283,-0.008187363,0.296928662,-0.06343219,0.34800788
kicker,GPT2,-0.23692213,0.437741701,-0.003575924,0.48299171,-0.14652118,0.443024971,-0.08916512,0.256571147,-0.017123675,0.237292746,-0.061965857,0.361119847
kid,GPT2,-0.29753074,0.280823735,-0.022980213,0.31936831,-0.19608645,0.289150518,-0.11156593,0.137213248,-0.025649603,0.180395503,-0.078713484,0.211362376
kiddy,GPT2,-0.27345166,0.343165377,-0.013473259,0.399534099,-0.176093,0.35121981,-0.10481873,0.173164253,-0.023785383,0.192836258,-0.07571797,0.238148296
kidnaper,GPT2,-0.27401325,0.341711399,-0.021259636,0.333876786,-0.17143126,0.365692094,-0.10344943,0.180460273,-0.019544544,0.22113723,-0.07989159,0.200827739
kidnapper,GPT2,-0.26617002,0.362017816,-0.021508103,0.33178163,-0.16425365,0.38797485,-0.09986074,0.199581836,-0.017281657,0.236238464,-0.07699345,0.22674294
killer,GPT2,-0.19223799,0.553430616,0.003171331,0.539886802,-0.10512446,0.571540314,-0.079232864,0.309493038,-0.009627167,0.287320221,-0.06592071,0.325755506
kin,GPT2,-0.25342366,0.39501862,-0.006464745,0.458632212,-0.16746353,0.378009838,-0.09720059,0.213755873,-0.021304127,0.209394763,-0.06544832,0.329979623
kindergartener,GPT2,-0.2502668,0.403191849,-0.010922302,0.421044614,-0.15528333,0.415823041,-0.092709124,0.237687684,-0.020037185,0.217849621,-0.062168363,0.359309036
kindergartner,GPT2,-0.24353224,0.420627878,-0.007692624,0.44827833,-0.15010227,0.431907545,-0.0908666,0.247505177,-0.020882439,0.212208872,-0.059151433,0.386286458
king's counsel,GPT2,-0.09295353,0.810481809,0.022403575,0.702059459,-0.021299591,0.831773052,-0.032713886,0.557359409,0.011731001,0.42985261,-0.03202838,0.628821106
king,GPT2,-0.1705799,0.609504224,0.010097431,0.598289972,-0.09583053,0.600393146,-0.068824835,0.364949982,-0.00736319,0.302428726,-0.049451232,0.473025766
kingpin,GPT2,-0.17741004,0.591820735,0.012051079,0.61476378,-0.09916236,0.590049542,-0.0709821,0.353455459,-0.008865227,0.292404979,-0.05215864,0.448816092
kinsman,GPT2,-0.19078039,0.557204397,0.017496489,0.660681282,-0.11951676,0.526859688,-0.0803638,0.303467088,-0.022283977,0.202855796,-0.046552353,0.498947574
kinsperson,GPT2,-0.21006483,0.507276258,0.011377488,0.609083837,-0.13197829,0.488173101,-0.082890205,0.290005683,-0.019072592,0.224286772,-0.05183605,0.451700696
kinswoman,GPT2,-0.1676905,0.616984989,0.026123978,0.73343113,-0.08927406,0.620747584,-0.06633221,0.378231398,-0.013564883,0.261042121,-0.040376045,0.554176191
klansman,GPT2,-0.25983983,0.378406915,-0.020344915,0.341590017,-0.16016614,0.400664448,-0.097173646,0.213899439,-0.017943176,0.231823858,-0.07529221,0.241955447
kleptomaniac,GPT2,-0.263728,0.368340297,-0.0175876,0.364840611,-0.15962343,0.402349281,-0.0919248,0.241866786,-0.01680531,0.239417335,-0.067919165,0.307885299
knave,GPT2,-0.31952703,0.223874515,-0.03555158,0.213362375,-0.20397562,0.264658737,-0.11307583,0.129168071,-0.022319812,0.202616653,-0.08626806,0.143809272
knight-errant,GPT2,-0.27250552,0.345614969,-0.029178986,0.267098201,-0.15951316,0.402691613,-0.08059245,0.302248776,0.000277064,0.353415481,-0.06700725,0.316039653
knight bachelor,GPT2,-0.24863972,0.407404421,-0.016481956,0.374163768,-0.15010053,0.431912946,-0.08746702,0.265619108,-0.008706765,0.293462465,-0.07103066,0.280062275
knight banneret,GPT2,-0.27734318,0.333090085,-0.027434966,0.281804356,-0.1689886,0.373275286,-0.09789838,0.210037849,-0.014222355,0.256654523,-0.08159236,0.185619434
knight of the round table,GPT2,-0.13935335,0.690350933,0.012169806,0.615764925,-0.058429208,0.71650485,-0.047178872,0.480285841,0.008249211,0.406617104,-0.041615646,0.543091664
knight of the square flag,GPT2,-0.14929804,0.664603758,0.009175153,0.590513014,-0.06724102,0.689148745,-0.04986605,0.465967791,0.006644804,0.395910195,-0.0430428,0.530330037
knight,GPT2,-0.2726983,0.345115854,-0.022274917,0.3253156,-0.16952513,0.371609639,-0.09862067,0.206189283,-0.015430103,0.248594693,-0.07699213,0.226754743
knitter,GPT2,-0.3073907,0.255295929,-0.022746498,0.321339072,-0.19248456,0.300332518,-0.107564636,0.158533283,-0.023768518,0.192948805,-0.07625772,0.233321846
knockout,GPT2,-0.2928717,0.292886165,-0.024442414,0.307038546,-0.17995757,0.339222324,-0.10460097,0.17432454,-0.017447904,0.235129025,-0.08382108,0.165690195
know-it-all,GPT2,-0.17514186,0.597693138,-0.00417035,0.477979312,-0.06824181,0.686041811,-0.013638413,0.658998964,0.039560325,0.615569852,-0.014220521,0.788059183
know nothing,GPT2,-0.15906864,0.639307308,0.021650992,0.695713429,-0.07584262,0.662445239,-0.03777641,0.530384838,0.01018016,0.41950317,-0.016959604,0.763566272
knucklehead,GPT2,-0.29418185,0.289494137,-0.027296059,0.282975666,-0.18435353,0.325575149,-0.10680206,0.162596505,-0.017842365,0.232496614,-0.08607794,0.145509327
labor leader,GPT2,-0.2216116,0.477381237,-0.000845118,0.506018773,-0.12957989,0.495618889,-0.07499979,0.332048062,-0.005962455,0.311776448,-0.055114523,0.422384553
labor organizer,GPT2,-0.22505902,0.468455738,-0.003947554,0.479858002,-0.12911037,0.497076505,-0.07388602,0.337982546,-0.003139962,0.330612178,-0.056690164,0.408295153
labor secretary,GPT2,-0.24678262,0.412212522,-0.009043365,0.436888434,-0.14986666,0.432638991,-0.083212115,0.288290454,-0.006230054,0.309990644,-0.06348278,0.347555504
laborer,GPT2,-0.24567777,0.41507302,-0.009642067,0.43183998,-0.15335172,0.421819688,-0.08481485,0.279750626,-0.005665113,0.31376074,-0.06444357,0.338964109
labourer,GPT2,-0.23234746,0.449585693,-0.019475084,0.34892472,-0.12774935,0.501301766,-0.07102282,0.353238492,0.005352846,0.387288396,-0.06248465,0.356480794
lackey,GPT2,-0.2737689,0.342344031,-0.020984974,0.336192827,-0.17200899,0.363898542,-0.10159672,0.19033204,-0.01832272,0.229290995,-0.07994457,0.200353991
lacrosse player,GPT2,-0.20934226,0.509147019,-0.004918025,0.471674668,-0.11497533,0.540958473,-0.07243502,0.345713888,-0.003657021,0.327161614,-0.059577115,0.382480005
lad,GPT2,-0.3374191,0.177551274,-0.021500235,0.331847975,-0.24732853,0.130070439,-0.13183126,0.029233795,-0.045266666,0.049482268,-0.07670858,0.22929025
laddie,GPT2,-0.27215502,0.346522426,-0.006060187,0.462043578,-0.18323113,0.329059618,-0.113408625,0.127394844,-0.034081172,0.124127958,-0.076483555,0.231302426
ladies' man,GPT2,-0.2038232,0.523436073,0.008890037,0.588108821,-0.11862529,0.52962724,-0.07648722,0.324122611,-0.013732962,0.259920456,-0.053378046,0.43791215
lady's maid,GPT2,-0.20550229,0.519088846,0.008837035,0.587661895,-0.105921075,0.569067238,-0.07278702,0.343838331,-0.006474274,0.308360856,-0.059003443,0.387609786
lady-in-waiting,GPT2,-0.2663193,0.361631324,-0.01464011,0.389694824,-0.13861325,0.467574992,-0.061692245,0.402954454,0.008989221,0.411555511,-0.04900835,0.476986021
lady friend,GPT2,-0.24322848,0.421414324,0.004844396,0.553994643,-0.1449749,0.447825369,-0.08582125,0.27438824,-0.016158842,0.243731499,-0.05838724,0.393119881
lady killer,GPT2,-0.23869753,0.433145124,0.004881767,0.55430976,-0.13999736,0.463278049,-0.08625936,0.272053865,-0.01489336,0.252176617,-0.0631606,0.350436441
lady of pleasure,GPT2,-0.1764161,0.594394083,0.016880373,0.655485988,-0.085498475,0.632468817,-0.05803489,0.422441884,-0.000851664,0.345882989,-0.043316353,0.527883923
lady of the house,GPT2,-0.12134627,0.736971939,0.026678707,0.738108789,-0.040086877,0.773448274,-0.042325497,0.506146006,0.004859416,0.383995522,-0.036024805,0.593085028
lady,GPT2,-0.27348703,0.343073803,-0.010158354,0.427486481,-0.16706531,0.379246104,-0.09680647,0.215855857,-0.0172617,0.236371645,-0.07362932,0.256825028
landholder,GPT2,-0.21502516,0.494433778,0.003326457,0.54119487,-0.13183469,0.488618905,-0.07975013,0.306736897,-0.008749888,0.293174687,-0.057262886,0.403173867
landlady,GPT2,-0.26620325,0.361931782,-0.00635332,0.459571788,-0.16762872,0.377497008,-0.09556511,0.222470177,-0.018031279,0.231235908,-0.06728268,0.313576755
landlord,GPT2,-0.2262862,0.465278523,0.000655107,0.518669161,-0.14444359,0.449474811,-0.091500804,0.244125957,-0.018373102,0.228954774,-0.064819634,0.33560134
landman,GPT2,-0.21943882,0.483006646,0.007592988,0.577171676,-0.14440049,0.449608614,-0.09234189,0.239644412,-0.024501368,0.188058177,-0.059670717,0.381643015
landowner,GPT2,-0.23336352,0.446955076,0.000694057,0.518997601,-0.14882739,0.435865386,-0.08862742,0.259436166,-0.01519782,0.250144819,-0.06064014,0.372974423
landscape architect,GPT2,-0.20263584,0.526510192,0.005535475,0.559822046,-0.11401683,0.543934118,-0.07403447,0.337191562,-0.007961556,0.298435571,-0.054658417,0.426463058
landscape gardener,GPT2,-0.20529948,0.519613928,0.00510646,0.556204452,-0.11386811,0.544395816,-0.070198745,0.357629398,-0.005529432,0.3146662,-0.0508649,0.46038473
landscaper,GPT2,-0.2497577,0.404509928,-0.008815006,0.438814032,-0.1567023,0.411417875,-0.09663767,0.216755272,-0.019034721,0.224539501,-0.07058359,0.28405998
landscapist,GPT2,-0.2756554,0.337459811,-0.009821983,0.430322868,-0.18197529,0.33295835,-0.1074945,0.158906988,-0.026034508,0.177826863,-0.07252308,0.266717039
laotian,GPT2,-0.26712993,0.359532573,-0.009190575,0.43564711,-0.18199603,0.332893963,-0.11358735,0.126442547,-0.037092797,0.104030068,-0.0747861,0.246481088
lass,GPT2,-0.29729253,0.28144047,-0.019642102,0.347516369,-0.20924713,0.248293433,-0.12557106,0.062589925,-0.037065573,0.104211746,-0.08597452,0.14643411
latchkey child,GPT2,-0.256173,0.387900476,-0.010954559,0.420772612,-0.16047981,0.399690666,-0.09434161,0.228989334,-0.014242244,0.256521795,-0.072752446,0.264666045
latecomer,GPT2,-0.21823862,0.486114009,0.00322648,0.540351838,-0.12706293,0.503432744,-0.07455709,0.334406894,-0.004958856,0.3184739,-0.052681647,0.444139358
latinist,GPT2,-0.2548726,0.39126726,-0.008920321,0.437925981,-0.16139373,0.396853418,-0.0941625,0.229943683,-0.016356785,0.242410539,-0.070735745,0.282699409
laundryman,GPT2,-0.23741254,0.436472011,0.00171052,0.527568758,-0.14623661,0.443908414,-0.08699114,0.268154732,-0.017687153,0.233532412,-0.05819476,0.394841039
laundrywoman,GPT2,-0.24862579,0.407440486,0.001005107,0.521620478,-0.15066904,0.430148018,-0.08905744,0.257144897,-0.017729256,0.23325144,-0.061050743,0.369302806
laureate,GPT2,-0.22805804,0.460691162,-0.003164587,0.486460236,-0.13843897,0.468116041,-0.089803025,0.253172208,-0.019794937,0.219466248,-0.066076115,0.324365873
law agent,GPT2,-0.21892604,0.484334253,0.000736856,0.519358501,-0.13349809,0.483454911,-0.071766,0.349278617,-0.00282575,0.332709052,-0.04850937,0.481447906
law offender,GPT2,-0.19773336,0.539202897,-0.003879776,0.48042953,-0.10980848,0.556998862,-0.06018394,0.410991133,0.007801059,0.403626388,-0.04934299,0.473993667
law officer,GPT2,-0.21217087,0.501823642,0.00168795,0.527378442,-0.12749715,0.502084717,-0.068871416,0.364701785,-0.00110054,0.344222128,-0.04710284,0.494025113
law student,GPT2,-0.21464132,0.495427554,0.004685486,0.552654657,-0.12942843,0.496089094,-0.0728362,0.343576286,-0.00457124,0.321060635,-0.049923703,0.468800924
lawbreaker,GPT2,-0.24351393,0.420675283,-0.004791886,0.472738318,-0.15706219,0.410300603,-0.085805975,0.274469629,-0.009305839,0.289464586,-0.06086268,0.370984468
lawgiver,GPT2,-0.29651415,0.283455725,-0.02164447,0.330631738,-0.19258673,0.300015333,-0.09783198,0.210391648,-0.010638939,0.280568224,-0.07262063,0.265844746
lawmaker,GPT2,-0.21527997,0.493774065,0.001183348,0.523123467,-0.1316792,0.489101621,-0.07547983,0.329490272,-0.005724644,0.31336346,-0.052464947,0.446077092
lawman,GPT2,-0.25831476,0.382355379,-0.006415199,0.459050004,-0.17704573,0.348262077,-0.09796487,0.209683572,-0.02141674,0.208643247,-0.0636739,0.345846507
lawyer,GPT2,-0.2532204,0.395544868,-0.009468024,0.433307568,-0.16184382,0.395456122,-0.08515038,0.277962826,-0.007275289,0.30301533,-0.060047664,0.37827235
lay reader,GPT2,-0.21579038,0.492452594,-0.000244013,0.511087487,-0.12277031,0.516759103,-0.07009934,0.358159056,0.000277079,0.353415581,-0.05344114,0.437347963
lay witness,GPT2,-0.21489541,0.494769705,0.000838534,0.520215884,-0.124961026,0.509958066,-0.074505016,0.334684359,-0.004783252,0.319645783,-0.054896012,0.424338481
layman,GPT2,-0.23736027,0.43660734,-0.003007411,0.487785602,-0.14804293,0.438300727,-0.088455126,0.260354198,-0.016199954,0.24345714,-0.061695453,0.363537802
layperson,GPT2,-0.26456228,0.366180315,-0.011457505,0.416531605,-0.16448244,0.387264576,-0.089314714,0.255774068,-0.008588204,0.294253675,-0.06668103,0.318956716
leader,GPT2,-0.16135432,0.633389596,0.022324523,0.701392866,-0.093612954,0.607277569,-0.070341475,0.356868892,-0.015341495,0.249186013,-0.042329345,0.53670976
leading lady,GPT2,-0.14111355,0.68579371,0.021968154,0.698387844,-0.05548811,0.725635434,-0.0468548,0.482012589,0.009516828,0.415076466,-0.04487171,0.513975903
leading man,GPT2,-0.12423704,0.729487627,0.018248053,0.667018719,-0.051763028,0.737199881,-0.03914757,0.523078907,0.011367587,0.42742739,-0.032497246,0.624628501
leaper,GPT2,-0.23927468,0.431650861,-0.007210902,0.452340369,-0.14599186,0.444668235,-0.08642886,0.27115072,-0.012284259,0.269588285,-0.0650311,0.333710409
learned person,GPT2,-0.17018668,0.610522285,0.012221656,0.616202142,-0.08470718,0.634925378,-0.048860945,0.471323277,0.010182974,0.41952195,-0.036310956,0.590526263
learner,GPT2,-0.23202363,0.450424101,-0.000539501,0.508595839,-0.14398707,0.450892069,-0.09460693,0.227575633,-0.022697981,0.200092966,-0.06834585,0.304069877
lease giver,GPT2,-0.22445562,0.470017963,-0.003666269,0.482229889,-0.12854525,0.49883091,-0.07626259,0.325319504,-0.003453446,0.328520157,-0.061729874,0.363230009
